image_id,label,graphemes
4242.png,ঘনমাত্রা,"['ঘ', 'ন', 'মা', 'ত্রা']"
4243.png,বৃদ্ধি,"['বৃ', 'দ্ধি']"
4244.png,হতে,"['হ', 'তে']"
4245.png,থাকে,"['থা', 'কে']"
4246.png,অন্যভাবে,"['অ', 'ন্য', 'ভা', 'বে']"
4247.png,আমরা,"['আ', 'ম', 'রা']"
4248.png,বলেতে,"['ব', 'লে', 'তে']"
4249.png,জীবনকে,"['জী', 'ব', 'ন', 'কে']"
4250.png,সুন্দর,"['সু', 'ন্দ', 'র']"
4251.png,ভাবে,"['ভা', 'বে']"
4252.png,পরিচালনার,"['প', 'রি', 'চা', 'ল', 'না', 'র']"
4253.png,জন্য,"['জ', 'ন্য']"
4254.png,সুচিন্তিত,"['সু', 'চি', 'ন্তি', 'ত']"
4255.png,পরিকল্পনা,"['প', 'রি', 'ক', 'ল্প', 'না']"
4256.png,ও,['ও']
4257.png,সঠিক,"['স', 'ঠি', 'ক']"
4258.png,হিসাবে,"['হি', 'সা', 'বে']"
4259.png,ব্যবস্থার,"['ব্য', 'ব', 'স্থা', 'র']"
4260.png,প্রয়োগ,"['প্র', 'য়ো', 'গ']"
4261.png,অতীব,"['অ', 'তী', 'ব']"
4262.png,সঠিক,"['স', 'ঠি', 'ক']"
4263.png,আয়,"['আ', 'য়']"
4264.png,ব্যয়ের,"['ব্য', 'য়ে', 'র']"
4265.png,প্রয়োগের,"['প্র', 'য়ো', 'গে', 'র']"
4266.png,উপরই,"['উ', 'প', 'র', 'ই']"
4267.png,সুশৃঙ্খল,"['সু', 'শৃ', 'ঙ্খ', 'ল']"
4268.png,জীবন,"['জী', 'ব', 'ন']"
4269.png,ব্যবস্থা,"['ব্য', 'ব', 'স্থা']"
4270.png,গড়ে,"['গ', 'ড়ে']"
4271.png,উঠতে,"['উ', 'ঠ', 'তে']"
4272.png,পারে,"['পা', 'রে']"
4273.png,তাই,"['তা', 'ই']"
4274.png,সামাজিক,"['সা', 'মা', 'জি', 'ক']"
4275.png,ও,['ও']
4277.png,জীবন,"['জী', 'ব', 'ন']"
4278.png,যাপনের,"['যা', 'প', 'নে', 'র']"
4279.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
4280.png,আয়,"['আ', 'য়']"
4281.png,বুঝে,"['বু', 'ঝে']"
4282.png,ব্যয়,"['ব্য', 'য়']"
4283.png,করা,"['ক', 'রা']"
4284.png,উচিত,"['উ', 'চি', 'ত']"
4285.png,পরিবারে,"['প', 'রি', 'বা', 'রে']"
4286.png,আয়,"['আ', 'য়']"
4287.png,ব্যয়ের,"['ব্য', 'য়ে', 'র']"
4288.png,হিসাব,"['হি', 'সা', 'ব']"
4289.png,সংরক্ষন,"['স', 'ং', 'র', 'ক্ষ', 'ন']"
4290.png,না,['না']
4291.png,করলে,"['ক', 'র', 'লে']"
4292.png,আয়,"['আ', 'য়']"
4293.png,বুঝে,"['বু', 'ঝে']"
4294.png,ব্যয়,"['ব্য', 'য়']"
4295.png,করা,"['ক', 'রা']"
4296.png,সম্ভব,"['স', 'ম্ভ', 'ব']"
4297.png,নয়,"['ন', 'য়']"
4298.png,তা,['তা']
4299.png,ছাড়া,"['ছা', 'ড়া']"
4300.png,আয়,"['আ', 'য়']"
4301.png,ব্যয়ের,"['ব্য', 'য়ে', 'র']"
4302.png,কোন,"['কো', 'ন']"
4303.png,পরিকল্পনা,"['প', 'রি', 'ক', 'ল্প', 'না']"
4304.png,তথা,"['ত', 'থা']"
4305.png,বাজেট,"['বা', 'জে', 'ট']"
4306.png,প্রনয়ন,"['প্র', 'ন', 'য়', 'ন']"
4307.png,কর,"['ক', 'র']"
4308.png,না,['না']
4309.png,হলে,"['হ', 'লে']"
4311.png,পরিবার,"['প', 'রি', 'বা', 'র']"
4312.png,পরিচালন,"['প', 'রি', 'চা', 'ল', 'ন']"
4313.png,বিজ্ঞানের,"['বি', 'জ্ঞা', 'নে', 'র']"
4314.png,অগ্রগতি,"['অ', 'গ্র', 'গ', 'তি']"
4315.png,বহুমুখী,"['ব', 'হু', 'মু', 'খী']"
4316.png,তা,['তা']
4317.png,চিকিৎসা,"['চি', 'কি', 'ৎ', 'সা']"
4318.png,ক্ষেত্রে,"['ক্ষে', 'ত্রে']"
4319.png,যুগান্তকারী,"['যু', 'গা', 'ন্ত', 'কা', 'রী']"
4320.png,পরিবর্তন,"['প', 'রি', 'ব', 'র্ত', 'ন']"
4321.png,এনেছে,"['এ', 'নে', 'ছে']"
4322.png,রোগ,"['রো', 'গ']"
4323.png,নির্ণয়,"['নি', 'র্ণ', 'য়']"
4324.png,রোগ,"['রো', 'গ']"
4325.png,প্রতিরোধেও,"['প্র', 'তি', 'রো', 'ধে', 'ও']"
4326.png,রোগ,"['রো', 'গ']"
4327.png,নিরাময়ের,"['নি', 'রা', 'ম', 'য়ে', 'র']"
4328.png,এক,"['এ', 'ক']"
4329.png,কথায়,"['ক', 'থা', 'য়']"
4330.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
4331.png,স্বাস্থ্য,"['স্বা', 'স্থ্য']"
4332.png,সংরক্ষনে,"['স', 'ং', 'র', 'ক্ষ', 'নে']"
4333.png,বিজ্ঞান,"['বি', 'জ্ঞা', 'ন']"
4334.png,পরম,"['প', 'র', 'ম']"
4336.png,হয়ে,"['হ', 'য়ে']"
4337.png,দেখা,"['দে', 'খা']"
4338.png,দিয়েছে,"['দি', 'য়ে', 'ছে']"
4339.png,রোগ,"['রো', 'গ']"
4340.png,নির্ণয়ে,"['নি', 'র্ণ', 'য়ে']"
4341.png,বিজ্ঞানের,"['বি', 'জ্ঞা', 'নে', 'র']"
4342.png,ভূমিকা,"['ভূ', 'মি', 'কা']"
4343.png,অভাবনীয়,"['অ', 'ভা', 'ব', 'নী', 'য়']"
4344.png,এক্স,"['এ', 'ক্স']"
4345.png,রে,['রে']
4346.png,ইসিজি,"['ই', 'সি', 'জি']"
4347.png,সিটি,"['সি', 'টি']"
4348.png,স্ক্যান,"['স্ক্যা', 'ন']"
4349.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
4350.png,আধুনিক,"['আ', 'ধু', 'নি', 'ক']"
4351.png,যন্ত্রপাতি,"['য', 'ন্ত্র', 'পা', 'তি']"
4352.png,ব্যবহার,"['ব্য', 'ব', 'হা', 'র']"
4353.png,করে,"['ক', 'রে']"
4354.png,বিজ্ঞান,"['বি', 'জ্ঞা', 'ন']"
4355.png,রোগ,"['রো', 'গ']"
4356.png,নিরূপণে,"['নি', 'রূ', 'প', 'ণে']"
4357.png,অভাবনীয়,"['অ', 'ভা', 'ব', 'নী', 'য়']"
4358.png,সাফল্য,"['সা', 'ফ', 'ল্য']"
4359.png,এনে,"['এ', 'নে']"
4360.png,দিয়েছে,"['দি', 'য়ে', 'ছে']"
4361.png,বৈজ্ঞানিক,"['বৈ', 'জ্ঞা', 'নি', 'ক']"
4362.png,গবেষনার,"['গ', 'বে', 'ষ', 'না', 'র']"
4363.png,ফলে,"['ফ', 'লে']"
4364.png,রোগ,"['রো', 'গ']"
4365.png,প্রতিরোধ,"['প্র', 'তি', 'রো', 'ধ']"
4366.png,অভূতপূর্ব,"['অ', 'ভূ', 'ত', 'পূ', 'র্ব']"
4367.png,সাফল্য,"['সা', 'ফ', 'ল্য']"
4368.png,অর্জিত,"['অ', 'র্জি', 'ত']"
4369.png,হয়েছে,"['হ', 'য়ে', 'ছে']"
4370.png,এখন,"['এ', 'খ', 'ন']"
4371.png,হাম,"['হা', 'ম']"
4373.png,কাশি,"['কা', 'শি']"
4374.png,বসন্ত,"['ব', 'স', 'ন্ত']"
4375.png,ডিপথেরিয়া,"['ডি', 'প', 'থে', 'রি', 'য়া']"
4376.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
4377.png,জটিল,"['জ', 'টি', 'ল']"
4378.png,রোগ,"['রো', 'গ']"
4379.png,প্রতিরোধে,"['প্র', 'তি', 'রো', 'ধে']"
4380.png,ব্যাবস্থা,"['ব্যা', 'ব', 'স্থা']"
4381.png,আবিষ্কৃত,"['আ', 'বি', 'ষ্কৃ', 'ত']"
4382.png,হয়েছে,"['হ', 'য়ে', 'ছে']"
4383.png,এদেশের,"['এ', 'দে', 'শে', 'র']"
4384.png,বেশির,"['বে', 'শি', 'র']"
4385.png,ভাগ,"['ভা', 'গ']"
4386.png,লোক,"['লো', 'ক']"
4387.png,গ্রামে,"['গ্রা', 'মে']"
4388.png,বাস,"['বা', 'স']"
4389.png,করে,"['ক', 'রে']"
4390.png,আর,"['আ', 'র']"
4391.png,কৃষিই,"['কৃ', 'ষি', 'ই']"
4392.png,তাদের,"['তা', 'দে', 'র']"
4393.png,জীবিকার,"['জী', 'বি', 'কা', 'র']"
4394.png,প্রধান,"['প্র', 'ধা', 'ন']"
4395.png,উপায়,"['উ', 'পা', 'য়']"
4396.png,এছাড়া,"['এ', 'ছা', 'ড়া']"
4397.png,ও,['ও']
4398.png,শহর,"['শ', 'হ', 'র']"
4399.png,বা,['বা']
4400.png,গ্রামাঞ্চলে,"['গ্রা', 'মা', 'ঞ্চ', 'লে']"
4401.png,কিছু,"['কি', 'ছু']"
4402.png,লোক,"['লো', 'ক']"
4403.png,যেমনঃ,"['যে', 'ম', 'ন', 'ঃ']"
4404.png,তাঁতি,"['তাঁ', 'তি']"
4405.png,জেলে,"['জে', 'লে']"
4406.png,কুমার,"['কু', 'মা', 'র']"
4407.png,কামার,"['কা', 'মা', 'র']"
4408.png,ও,['ও']
4409.png,ব্যবসা,"['ব্য', 'ব', 'সা']"
4410.png,বাণিজ্য,"['বা', 'ণি', 'জ্য']"
4411.png,করে,"['ক', 'রে']"
4412.png,এছাড়া,"['এ', 'ছা', 'ড়া']"
4413.png,ও,['ও']
4414.png,শহরে,"['শ', 'হ', 'রে']"
4415.png,বহু,"['ব', 'হু']"
4416.png,লোক,"['লো', 'ক']"
4417.png,রিক্সা,"['রি', 'ক্সা']"
4418.png,ঠেলা,"['ঠে', 'লা']"
4419.png,ও,['ও']
4420.png,ভ্যান,"['ভ্যা', 'ন']"
4421.png,গাড়ি,"['গা', 'ড়ি']"
4422.png,চালক,"['চা', 'ল', 'ক']"
4423.png,মুটে,"['মু', 'টে']"
4424.png,মজুর,"['ম', 'জু', 'র']"
4425.png,ছোট,"['ছো', 'ট']"
4426.png,দোকানদার,"['দো', 'কা', 'ন', 'দা', 'র']"
4427.png,ও,['ও']
4428.png,ফেরি,"['ফে', 'রি']"
4429.png,ওয়ালা,"['ও', 'য়া', 'লা']"
4430.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
4431.png,হিসাবে,"['হি', 'সা', 'বে']"
4432.png,জীবন,"['জী', 'ব', 'ন']"
4433.png,ধারণ,"['ধা', 'র', 'ণ']"
4434.png,করে,"['ক', 'রে']"
4435.png,এসব,"['এ', 'স', 'ব']"
4436.png,কাজ,"['কা', 'জ']"
4437.png,হয়,"['হ', 'য়']"
4438.png,ব্যক্তি,"['ব্য', 'ক্তি']"
4439.png,উদ্যোগে,"['উ', 'দ্যো', 'গে']"
4440.png,পাশাপাশি,"['পা', 'শা', 'পা', 'শি']"
4441.png,রাষ্ট্রীয়,"['রা', 'ষ্ট্রী', 'য়']"
4442.png,প্রধান,"['প্র', 'ধা', 'ন']"
4443.png,দেশে,"['দে', 'শে']"
4444.png,সামাজিক,"['সা', 'মা', 'জি', 'ক']"
4445.png,ও,['ও']
4446.png,রাজনৈতিক,"['রা', 'জ', 'নৈ', 'তি', 'ক']"
4447.png,অস্থিরতা,"['অ', 'স্থি', 'র', 'তা']"
4448.png,দেখা,"['দে', 'খা']"
4449.png,দেয়,"['দে', 'য়']"
4450.png,তাই,"['তা', 'ই']"
4451.png,পরিকল্পিত,"['প', 'রি', 'ক', 'ল্পি', 'ত']"
4452.png,বানিজ্য,"['বা', 'নি', 'জ্য']"
4453.png,নীতির,"['নী', 'তি', 'র']"
4454.png,আওতায়,"['আ', 'ও', 'তা', 'য়']"
4455.png,অন্য,"['অ', 'ন্য']"
4456.png,দেশ,"['দে', 'শ']"
4457.png,থেকে,"['থে', 'কে']"
4458.png,প্রয়োজনীয়,"['প্র', 'য়ো', 'জ', 'নী', 'য়']"
4459.png,পন্য,"['প', 'ন্য']"
4460.png,সুবিধাজনক,"['সু', 'বি', 'ধা', 'জ', 'ন', 'ক']"
4461.png,দামে,"['দা', 'মে']"
4462.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
4463.png,করা,"['ক', 'রা']"
4464.png,হয়,"['হ', 'য়']"
4465.png,বাংলাদেশে,"['বা', 'ং', 'লা', 'দে', 'শে']"
4466.png,ও,['ও']
4467.png,তার,"['তা', 'র']"
4468.png,ব্যতিক্রম,"['ব্য', 'তি', 'ক্র', 'ম']"
4469.png,নয়,"['ন', 'য়']"
4470.png,দেশের,"['দে', 'শে', 'র']"
4471.png,চাহিদা,"['চা', 'হি', 'দা']"
4472.png,মিটিয়ে,"['মি', 'টি', 'য়ে']"
4473.png,পণ্যের,"['প', 'ণ্যে', 'র']"
4474.png,একটা,"['এ', 'ক', 'টা']"
4475.png,অংশ,"['অ', 'ং', 'শ']"
4476.png,বিক্রিকে,"['বি', 'ক্রি', 'কে']"
4477.png,রপ্তানি,"['র', 'প্তা', 'নি']"
4478.png,বলে,"['ব', 'লে']"
4479.png,বাংলাদেশও,"['বা', 'ং', 'লা', 'দে', 'শ', 'ও']"
4480.png,বেশ,"['বে', 'শ']"
4481.png,কিছু,"['কি', 'ছু']"
4482.png,পন্য,"['প', 'ন্য']"
4483.png,নিয়মিত,"['নি', 'য়', 'মি', 'ত']"
4484.png,বিদেশে,"['বি', 'দে', 'শে']"
4485.png,রপ্তানি,"['র', 'প্তা', 'নি']"
4486.png,করছে,"['ক', 'র', 'ছে']"
4487.png,তা,['তা']
4488.png,থেকে,"['থে', 'কে']"
4489.png,মূল্যবান,"['মূ', 'ল্য', 'বা', 'ন']"
4490.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
4491.png,মুদ্রা,"['মু', 'দ্রা']"
4492.png,অর্জন,"['অ', 'র্জ', 'ন']"
4493.png,করছে,"['ক', 'র', 'ছে']"
4494.png,এই,"['এ', 'ই']"
4495.png,মুদ্রা,"['মু', 'দ্রা']"
4496.png,কেবল,"['কে', 'ব', 'ল']"
4497.png,দেশের,"['দে', 'শে', 'র']"
4499.png,সচল,"['স', 'চ', 'ল']"
4500.png,রাখছে,"['রা', 'খ', 'ছে']"
4501.png,না,['না']
4502.png,বরং,"['ব', 'র', 'ং']"
4503.png,দেশে,"['দে', 'শে']"
4504.png,শিল্প,"['শি', 'ল্প']"
4505.png,সম্প্রসারন,"['স', 'ম্প্র', 'সা', 'র', 'ন']"
4506.png,ও,['ও']
4507.png,কর্মসংস্থানের,"['ক', 'র্ম', 'স', 'ং', 'স্থা', 'নে', 'র']"
4508.png,সুযোগও,"['সু', 'যো', 'গ', 'ও']"
4509.png,সৃষ্টি,"['সৃ', 'ষ্টি']"
4510.png,হচ্ছে,"['হ', 'চ্ছে']"
4511.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
4512.png,কমিয়ে,"['ক', 'মি', 'য়ে']"
4513.png,রপ্তানি,"['র', 'প্তা', 'নি']"
4515.png,আমরা,"['আ', 'ম', 'রা']"
4516.png,জাতি,"['জা', 'তি']"
4517.png,হিসেবে,"['হি', 'সে', 'বে']"
4518.png,স্বাবলম্বী,"['স্বা', 'ব', 'ল', 'ম্বী']"
4519.png,হতে,"['হ', 'তে']"
4520.png,পারব,"['পা', 'র', 'ব']"
4521.png,এখন,"['এ', 'খ', 'ন']"
4522.png,আর,"['আ', 'র']"
4523.png,আগের,"['আ', 'গে', 'র']"
4524.png,মতন,"['ম', 'ত', 'ন']"
4525.png,চিরকুটে,"['চি', 'র', 'কু', 'টে']"
4526.png,চিঠি,"['চি', 'ঠি']"
4527.png,প্রেরণ,"['প্রে', 'র', 'ণ']"
4528.png,না,['না']
4529.png,তবুও,"['ত', 'বু', 'ও']"
4530.png,কিছু,"['কি', 'ছু']"
4531.png,কিছু,"['কি', 'ছু']"
4532.png,চিঠি,"['চি', 'ঠি']"
4533.png,পাঠানো,"['পা', 'ঠা', 'নো']"
4534.png,হয়,"['হ', 'য়']"
4535.png,কি,['কি']
4536.png,আগের,"['আ', 'গে', 'র']"
4537.png,মত,"['ম', 'ত']"
4538.png,আর,"['আ', 'র']"
4539.png,হয়,"['হ', 'য়']"
4540.png,না,['না']
4541.png,এখন,"['এ', 'খ', 'ন']"
4542.png,ইন্টারনেট,"['ই', 'ন্টা', 'র', 'নে', 'ট']"
4543.png,এর,"['এ', 'র']"
4544.png,কারনে,"['কা', 'র', 'নে']"
4545.png,নিজের,"['নি', 'জে', 'র']"
4546.png,ত,['ত']
4547.png,কথা,"['ক', 'থা']"
4548.png,এই,"['এ', 'ই']"
4549.png,ইন্টারনেটে,"['ই', 'ন্টা', 'র', 'নে', 'টে']"
4550.png,প্রেরণ,"['প্রে', 'র', 'ণ']"
4551.png,হচ্ছে,"['হ', 'চ্ছে']"
4553.png,এত,"['এ', 'ত']"
4554.png,এগিয়ে,"['এ', 'গি', 'য়ে']"
4555.png,নিয়েছে,"['নি', 'য়ে', 'ছে']"
4556.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
4557.png,যেন,"['যে', 'ন']"
4558.png,অন্ধ,"['অ', 'ন্ধ']"
4559.png,চো,['চো']
4560.png,টিকে,"['টি', 'কে']"
4561.png,আমরা,"['আ', 'ম', 'রা']"
4562.png,বিশ্বাস,"['বি', 'শ্বা', 'স']"
4563.png,করছি,"['ক', 'র', 'ছি']"
4564.png,এবং,"['এ', 'ব', 'ং']"
4565.png,বিশ্বাস,"['বি', 'শ্বা', 'স']"
4566.png,রতে,"['র', 'তে']"
4567.png,হচ্ছে,"['হ', 'চ্ছে']"
4568.png,তথ্য,"['ত', 'থ্য']"
4569.png,এমন,"['এ', 'ম', 'ন']"
4570.png,একটি,"['এ', 'ক', 'টি']"
4571.png,জিনিস,"['জি', 'নি', 'স']"
4572.png,যা,['যা']
4573.png,একবার,"['এ', 'ক', 'বা', 'র']"
4574.png,ফাঁস,"['ফাঁ', 'স']"
4575.png,হলে,"['হ', 'লে']"
4577.png,পরিমান,"['প', 'রি', 'মা', 'ন']"
4579.png,করা,"['ক', 'রা']"
4580.png,যায়,"['যা', 'য়']"
4581.png,না,['না']
4582.png,যতই,"['য', 'ত', 'ই']"
4583.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
4584.png,থ্য,['থ্য']
4585.png,প্রযুক্তি,"['প্র', 'যু', 'ক্তি']"
4586.png,উন্নতির,"['উ', 'ন্ন', 'তি', 'র']"
4587.png,দিকে,"['দি', 'কে']"
4588.png,গাচ্ছে,"['গা', 'চ্ছে']"
4589.png,ততই,"['ত', 'ত', 'ই']"
4590.png,আমরা,"['আ', 'ম', 'রা']"
4591.png,অলস,"['অ', 'ল', 'স']"
4592.png,হয়ে,"['হ', 'য়ে']"
4593.png,যাচ্ছি,"['যা', 'চ্ছি']"
4594.png,উঃ,"['উ', 'ঃ']"
4595.png,আল্লাহ,"['আ', 'ল্লা', 'হ']"
