image_id,label,graphemes
369.png,ভীতির,"['ভী', 'তি', 'র']"
2198.png,ইচ্ছাকৃত,"['ই', 'চ্ছা', 'কৃ', 'ত']"
14654.png,পরম,"['প', 'র', 'ম']"
14836.png,প্রশ্নঃ,"['প্র', 'শ্ন', 'ঃ']"
7419.png,অত্যাবশ্যকীয়,"['অ', 'ত্যা', 'ব', 'শ্য', 'কী', 'য়']"
16102.png,নিড়ে,"['নি', 'ড়ে']"
12803.png,কছু,"['ক', 'ছু']"
196.png,হাস,"['হা', 'স']"
4404.png,তাঁতি,"['তাঁ', 'তি']"
12418.png,পরিস্থিতি,"['প', 'রি', 'স্থি', 'তি']"
14668.png,ব্যবসায়,"['ব্য', 'ব', 'সা', 'য়']"
1953.png,কেবা,"['কে', 'বা']"
15783.png,প্রেরনা,"['প্রে', 'র', 'না']"
3427.png,ফাক্ক,"['ফা', 'ক্ক']"
10725.png,ব্যবহারে,"['ব্য', 'ব', 'হা', 'রে']"
13859.png,দেখবে,"['দে', 'খ', 'বে']"
15103.png,ঢেউ,"['ঢে', 'উ']"
5323.png,মার্কেটের,"['মা', 'র্কে', 'টে', 'র']"
3292.png,ক্ষেত্রে,"['ক্ষে', 'ত্রে']"
17010.png,জীবনধারা,"['জী', 'ব', 'ন', 'ধা', 'রা']"
6237.png,কম্পিউটারের,"['ক', 'ম্পি', 'উ', 'টা', 'রে', 'র']"
14805.png,ব্যক্তিদের,"['ব্য', 'ক্তি', 'দে', 'র']"
3530.png,বাইরে,"['বা', 'ই', 'রে']"
6418.png,ফার্সি,"['ফা', 'র্সি']"
12311.png,বিবেচনা,"['বি', 'বে', 'চ', 'না']"
11995.png,ভালবাসতে,"['ভা', 'ল', 'বা', 'স', 'তে']"
17390.png,উচু,"['উ', 'চু']"
8779.png,সামনে,"['সা', 'ম', 'নে']"
10081.png,এটা,"['এ', 'টা']"
855.png,কোরিয়ান,"['কো', 'রি', 'য়া', 'ন']"
15750.png,অথনীতিতে,"['অ', 'থ', 'নী', 'তি', 'তে']"
12916.png,আপদে,"['আ', 'প', 'দে']"
726.png,পরিবর্তনটি,"['প', 'রি', 'ব', 'র্ত', 'ন', 'টি']"
4972.png,তিরমিযী,"['তি', 'র', 'মি', 'যী']"
8447.png,রাশিয়ার,"['রা', 'শি', 'য়া', 'র']"
16667.png,সিটি,"['সি', 'টি']"
13265.png,প্রয়োজনেই,"['প্র', 'য়ো', 'জ', 'নে', 'ই']"
12622.png,ভাগ্য,"['ভা', 'গ্য']"
1879.png,ছেলের,"['ছে', 'লে', 'র']"
13952.png,বৈ,['বৈ']
13102.png,ধস্তাধস্তি,"['ধ', 'স্তা', 'ধ', 'স্তি']"
3037.png,সংক্ষেপে,"['স', 'ং', 'ক্ষে', 'পে']"
11555.png,ইসলামি,"['ই', 'স', 'লা', 'মি']"
3585.png,দুঃখ,"['দু', 'ঃ', 'খ']"
5934.png,দাবী,"['দা', 'বী']"
10710.png,পৃষ্ঠে,"['পৃ', 'ষ্ঠে']"
7596.png,জুন,"['জু', 'ন']"
14237.png,বেগের,"['বে', 'গে', 'র']"
920.png,মধ্যরাতে,"['ম', 'ধ্য', 'রা', 'তে']"
8752.png,পড়ল,"['প', 'ড়', 'ল']"
12834.png,চ্যানেল,"['চ্যা', 'নে', 'ল']"
14723.png,সভ্যতার,"['স', 'ভ্য', 'তা', 'র']"
7937.png,হারিয়ে,"['হা', 'রি', 'য়ে']"
7403.png,রি,['রি']
3323.png,গন্য,"['গ', 'ন্য']"
373.png,প্রক্রিয়া,"['প্র', 'ক্রি', 'য়া']"
3714.png,গ্রহণ,"['গ্র', 'হ', 'ণ']"
6880.png,ধরনে,"['ধ', 'র', 'নে']"
4973.png,জার্নাল,"['জা', 'র্না', 'ল']"
2684.png,দর,"['দ', 'র']"
3935.png,ধন্য,"['ধ', 'ন্য']"
14563.png,জন্মের,"['জ', 'ন্মে', 'র']"
2639.png,পৃষ্ঠের,"['পৃ', 'ষ্ঠে', 'র']"
13517.png,ক্ষমতা,"['ক্ষ', 'ম', 'তা']"
16883.png,কমতে,"['ক', 'ম', 'তে']"
4754.png,কম,"['ক', 'ম']"
2712.png,খাতকে,"['খা', 'ত', 'কে']"
13988.png,স্বাস্থ্য,"['স্বা', 'স্থ্য']"
15152.png,বলি,"['ব', 'লি']"
13331.png,হইও,"['হ', 'ই', 'ও']"
9909.png,ভাগের,"['ভা', 'গে', 'র']"
11527.png,পড়লে,"['প', 'ড়', 'লে']"
13764.png,অবিকল্প,"['অ', 'বি', 'ক', 'ল্প']"
17439.png,পরিমাণ,"['প', 'রি', 'মা', 'ণ']"
1450.png,আসল,"['আ', 'স', 'ল']"
10192.png,জীবিকা,"['জী', 'বি', 'কা']"
476.png,জায়গার,"['জা', 'য়', 'গা', 'র']"
12725.png,ভ্যানগাড়ি,"['ভ্যা', 'ন', 'গা', 'ড়ি']"
5044.png,ছিলো,"['ছি', 'লো']"
3586.png,হতো,"['হ', 'তো']"
12795.png,শিখরে,"['শি', 'খ', 'রে']"
12501.png,সেটিও,"['সে', 'টি', 'ও']"
2950.png,গতিতে,"['গ', 'তি', 'তে']"
5978.png,পশুর,"['প', 'শু', 'র']"
2901.png,কপালে,"['ক', 'পা', 'লে']"
15258.png,কিলোগ্রামের,"['কি', 'লো', 'গ্রা', 'মে', 'র']"
16620.png,মিলিয়ন,"['মি', 'লি', 'য়', 'ন']"
17696.png,সহায়তা,"['স', 'হা', 'য়', 'তা']"
7276.png,বিপন্ন,"['বি', 'প', 'ন্ন']"
2346.png,গঠন,"['গ', 'ঠ', 'ন']"
5014.png,জাবেদা,"['জা', 'বে', 'দা']"
9741.png,পরিপাক,"['প', 'রি', 'পা', 'ক']"
694.png,দিক,"['দি', 'ক']"
17909.png,ত্যাগের,"['ত্যা', 'গে', 'র']"
2036.png,অসম্ভব,"['অ', 'স', 'ম্ভ', 'ব']"
14192.png,ঝগড়া,"['ঝ', 'গ', 'ড়া']"
3772.png,ঢাক,"['ঢা', 'ক']"
2283.png,কথাবার্তা,"['ক', 'থা', 'বা', 'র্তা']"
343.png,গুলিকে,"['গু', 'লি', 'কে']"
14356.png,নিজেরাই,"['নি', 'জে', 'রা', 'ই']"
16406.png,খুলে,"['খু', 'লে']"
14855.png,ফেলে,"['ফে', 'লে']"
7688.png,বিভক্ত,"['বি', 'ভ', 'ক্ত']"
3534.png,বসি,"['ব', 'সি']"
9069.png,বিক্রিয়াকে,"['বি', 'ক্রি', 'য়া', 'কে']"
1044.png,বাঁক,"['বাঁ', 'ক']"
3729.png,মুখ,"['মু', 'খ']"
15200.png,অনুযায়ী,"['অ', 'নু', 'যা', 'য়ী']"
11717.png,শিক্ষানীতি,"['শি', 'ক্ষা', 'নী', 'তি']"
3741.png,তু,['তু']
3757.png,ঢাকের,"['ঢা', 'কে', 'র']"
10170.png,দেশগুলোকে,"['দে', 'শ', 'গু', 'লো', 'কে']"
1944.png,কখন,"['ক', 'খ', 'ন']"
12364.png,তুলেছে,"['তু', 'লে', 'ছে']"
5563.png,সে,['সে']
9540.png,খাতাটা,"['খা', 'তা', 'টা']"
16044.png,দেশেই,"['দে', 'শে', 'ই']"
13745.png,মনের,"['ম', 'নে', 'র']"
12746.png,লুকিয়ে,"['লু', 'কি', 'য়ে']"
16407.png,বারন্দায়,"['বা', 'র', 'ন্দা', 'য়']"
8348.png,চিন্তার,"['চি', 'ন্তা', 'র']"
13413.png,মিল,"['মি', 'ল']"
12570.png,ইচ্ছা,"['ই', 'চ্ছা']"
7290.png,কক্ষের,"['ক', 'ক্ষে', 'র']"
4808.png,দয়ালু,"['দ', 'য়া', 'লু']"
3749.png,অবস্থিত,"['অ', 'ব', 'স্থি', 'ত']"
3706.png,দিলাম,"['দি', 'লা', 'ম']"
12376.png,পার্থক্য,"['পা', 'র্থ', 'ক্য']"
13910.png,হযরত,"['হ', 'য', 'র', 'ত']"
8097.png,নিচের,"['নি', 'চে', 'র']"
9545.png,ভুলের,"['ভু', 'লে', 'র']"
9813.png,এলেই,"['এ', 'লে', 'ই']"
10205.png,ডুবে,"['ডু', 'বে']"
13484.png,বণিকদের,"['ব', 'ণি', 'ক', 'দে', 'র']"
17595.png,নিকেল,"['নি', 'কে', 'ল']"
1074.png,দরজার,"['দ', 'র', 'জা', 'র']"
1244.png,রেখে,"['রে', 'খে']"
9246.png,উঠেছিল,"['উ', 'ঠে', 'ছি', 'ল']"
8670.png,হতাশায়,"['হ', 'তা', 'শা', 'য়']"
9807.png,বাস্তবতা,"['বা', 'স্ত', 'ব', 'তা']"
13892.png,বহুলোক,"['ব', 'হু', 'লো', 'ক']"
9824.png,আকাশ,"['আ', 'কা', 'শ']"
6491.png,জবসে,"['জ', 'ব', 'সে']"
17224.png,উপমহাদেশে,"['উ', 'প', 'ম', 'হা', 'দে', 'শে']"
11152.png,প্রতীত,"['প্র', 'তী', 'ত']"
5443.png,প্রত্যাশা,"['প্র', 'ত্যা', 'শা']"
12080.png,না,['না']
15882.png,চলেছে,"['চ', 'লে', 'ছে']"
11168.png,রুদ্ধ,"['রু', 'দ্ধ']"
10058.png,বিজ্ঞানগুলো,"['বি', 'জ্ঞা', 'ন', 'গু', 'লো']"
11810.png,খাদ্যসংকট,"['খা', 'দ্য', 'স', 'ং', 'ক', 'ট']"
9225.png,পড়তে,"['প', 'ড়', 'তে']"
5530.png,খেলতে,"['খে', 'ল', 'তে']"
8066.png,সময়ে,"['স', 'ম', 'য়ে']"
10210.png,জনগনের,"['জ', 'ন', 'গ', 'নে', 'র']"
14520.png,ব্যাবসা,"['ব্যা', 'ব', 'সা']"
1403.png,শেরে,"['শে', 'রে']"
13061.png,সহকারে,"['স', 'হ', 'কা', 'রে']"
11541.png,এসে,"['এ', 'সে']"
5411.png,পুনরুল্লেখ,"['পু', 'ন', 'রু', 'ল্লে', 'খ']"
1005.png,প্রেমে,"['প্রে', 'মে']"
1788.png,একসময়,"['এ', 'ক', 'স', 'ম', 'য়']"
10686.png,কয়েকজন,"['ক', 'য়ে', 'ক', 'জ', 'ন']"
17680.png,সিলেবাস,"['সি', 'লে', 'বা', 'স']"
9573.png,মামাকে,"['মা', 'মা', 'কে']"
17198.png,জয়লাভের,"['জ', 'য়', 'লা', 'ভে', 'র']"
6636.png,তরল,"['ত', 'র', 'ল']"
13712.png,প্রকারভেদ,"['প্র', 'কা', 'র', 'ভে', 'দ']"
6261.png,যাবার,"['যা', 'বা', 'র']"
6814.png,পোশাক,"['পো', 'শা', 'ক']"
16300.png,স্রোতে,"['স্রো', 'তে']"
12066.png,ঘুড়ি,"['ঘু', 'ড়ি']"
9668.png,বিজ্ঞানের,"['বি', 'জ্ঞা', 'নে', 'র']"
5317.png,ভয়,"['ভ', 'য়']"
11187.png,গাই,"['গা', 'ই']"
15583.png,দিতে,"['দি', 'তে']"
2679.png,গেলো,"['গে', 'লো']"
1472.png,সংখ্যা,"['স', 'ং', 'খ্যা']"
1247.png,আলোর,"['আ', 'লো', 'র']"
6851.png,উচিত,"['উ', 'চি', 'ত']"
3737.png,দেরি,"['দে', 'রি']"
852.png,ফরাসি,"['ফ', 'রা', 'সি']"
565.png,বললেন,"['ব', 'ল', 'লে', 'ন']"
3901.png,অমূল্য,"['অ', 'মূ', 'ল্য']"
4113.png,গহ্বরে,"['গ', 'হ্ব', 'রে']"
11288.png,আহসান,"['আ', 'হ', 'সা', 'ন']"
7557.png,বাহিনীর,"['বা', 'হি', 'নী', 'র']"
5258.png,ডেলিভারি,"['ডে', 'লি', 'ভা', 'রি']"
10070.png,করেছিলেন,"['ক', 'রে', 'ছি', 'লে', 'ন']"
16162.png,তারে,"['তা', 'রে']"
6918.png,ছোটখাট,"['ছো', 'ট', 'খা', 'ট']"
11155.png,ঐ,['ঐ']
4076.png,শিক্ষকগণ,"['শি', 'ক্ষ', 'ক', 'গ', 'ণ']"
15989.png,এনেছে,"['এ', 'নে', 'ছে']"
6684.png,সহজ,"['স', 'হ', 'জ']"
7785.png,স্থিতিশীল,"['স্থি', 'তি', 'শী', 'ল']"
8419.png,আয়তন,"['আ', 'য়', 'ত', 'ন']"
58.png,হয়েই,"['হ', 'য়ে', 'ই']"
6180.png,সাতক্ষীরা,"['সা', 'ত', 'ক্ষী', 'রা']"
8720.png,ভীত,"['ভী', 'ত']"
3650.png,উচ্চশিক্ষায়,"['উ', 'চ্চ', 'শি', 'ক্ষা', 'য়']"
5759.png,মুহম্মাদ,"['মু', 'হ', 'ম্মা', 'দ']"
706.png,সেই,"['সে', 'ই']"
13222.png,আওতা,"['আ', 'ও', 'তা']"
8355.png,মন্দ,"['ম', 'ন্দ']"
8063.png,খাদ্য,"['খা', 'দ্য']"
620.png,আন্তরিকভাবে,"['আ', 'ন্ত', 'রি', 'ক', 'ভা', 'বে']"
5817.png,ছোটদের,"['ছো', 'ট', 'দে', 'র']"
5032.png,লেখক,"['লে', 'খ', 'ক']"
15016.png,হাজার,"['হা', 'জা', 'র']"
10454.png,যাওয়া,"['যা', 'ও', 'য়া']"
13070.png,স্থানিক,"['স্থা', 'নি', 'ক']"
5456.png,শুভ,"['শু', 'ভ']"
3132.png,প্রতিরোধের,"['প্র', 'তি', 'রো', 'ধে', 'র']"
16868.png,বসায়,"['ব', 'সা', 'য়']"
2624.png,সেন্টিমিটার,"['সে', 'ন্টি', 'মি', 'টা', 'র']"
12848.png,নারীদের,"['না', 'রী', 'দে', 'র']"
1983.png,উত্তমরূপে,"['উ', 'ত্ত', 'ম', 'রূ', 'পে']"
7634.png,পাইলট,"['পা', 'ই', 'ল', 'ট']"
15339.png,আজকের,"['আ', 'জ', 'কে', 'র']"
15615.png,ডি,['ডি']
13902.png,উলঙ্গ,"['উ', 'ল', 'ঙ্গ']"
17100.png,পরিশেষে,"['প', 'রি', 'শে', 'ষে']"
12869.png,শিশুরা,"['শি', 'শু', 'রা']"
12338.png,আসন,"['আ', 'স', 'ন']"
522.png,ছাড়াও,"['ছা', 'ড়া', 'ও']"
5438.png,সুখ,"['সু', 'খ']"
5024.png,লেনদেনগুলোকে,"['লে', 'ন', 'দে', 'ন', 'গু', 'লো', 'কে']"
15889.png,সরকারি,"['স', 'র', 'কা', 'রি']"
9064.png,উঠেছে,"['উ', 'ঠে', 'ছে']"
6697.png,গণনার,"['গ', 'ণ', 'না', 'র']"
3672.png,সাদা,"['সা', 'দা']"
275.png,ঘষে,"['ঘ', 'ষে']"
11647.png,জেনেছি,"['জে', 'নে', 'ছি']"
14489.png,পরিশোধ,"['প', 'রি', 'শো', 'ধ']"
3383.png,ভিটামিন,"['ভি', 'টা', 'মি', 'ন']"
5244.png,পুরোপুরি,"['পু', 'রো', 'পু', 'রি']"
17917.png,কর্তব্য,"['ক', 'র্ত', 'ব্য']"
11261.png,ঐতিহাসিক,"['ঐ', 'তি', 'হা', 'সি', 'ক']"
4074.png,শিখিয়ে,"['শি', 'খি', 'য়ে']"
6977.png,ছিলেন,"['ছি', 'লে', 'ন']"
16805.png,দেশের,"['দে', 'শে', 'র']"
4251.png,ভাবে,"['ভা', 'বে']"
11599.png,নিকট,"['নি', 'ক', 'ট']"
4267.png,সুশৃঙ্খল,"['সু', 'শৃ', 'ঙ্খ', 'ল']"
2556.png,মানসিক,"['মা', 'ন', 'সি', 'ক']"
5801.png,খাদেম,"['খা', 'দে', 'ম']"
6398.png,গল্প,"['গ', 'ল্প']"
10445.png,সময়,"['স', 'ম', 'য়']"
10007.png,সাধন,"['সা', 'ধ', 'ন']"
4252.png,পরিচালনার,"['প', 'রি', 'চা', 'ল', 'না', 'র']"
10244.png,দল,"['দ', 'ল']"
13074.png,কাবলি,"['কা', 'ব', 'লি']"
10148.png,আরেকটি,"['আ', 'রে', 'ক', 'টি']"
1509.png,বলার,"['ব', 'লা', 'র']"
7821.png,প্রতিষ্ঠানসমূহের,"['প্র', 'তি', 'ষ্ঠা', 'ন', 'স', 'মূ', 'হে', 'র']"
9982.png,উদ্বেগ,"['উ', 'দ্বে', 'গ']"
2245.png,অন্তরের,"['অ', 'ন্ত', 'রে', 'র']"
17851.png,বাচ্চাদের,"['বা', 'চ্চা', 'দে', 'র']"
6897.png,রক্তের,"['র', 'ক্তে', 'র']"
11858.png,বিবেক,"['বি', 'বে', 'ক']"
1026.png,দিতাম,"['দি', 'তা', 'ম']"
4158.png,মত,"['ম', 'ত']"
8946.png,মুছবেন,"['মু', 'ছ', 'বে', 'ন']"
10669.png,উনার,"['উ', 'না', 'র']"
7910.png,পেরেছি,"['পে', 'রে', 'ছি']"
10775.png,সেবা,"['সে', 'বা']"
8052.png,সাধারণত,"['সা', 'ধা', 'র', 'ণ', 'ত']"
9799.png,কতবার,"['ক', 'ত', 'বা', 'র']"
16579.png,বিশ্বে,"['বি', 'শ্বে']"
8586.png,গদ্যে,"['গ', 'দ্যে']"
17747.png,ম্যাগাজিন,"['ম্যা', 'গা', 'জি', 'ন']"
6346.png,মাইক্রো,"['মা', 'ই', 'ক্রো']"
16442.png,কানন,"['কা', 'ন', 'ন']"
7171.png,আমদানী,"['আ', 'ম', 'দা', 'নী']"
9219.png,কাহিনী,"['কা', 'হি', 'নী']"
3560.png,ফুলো,"['ফু', 'লো']"
534.png,নাড়ায়,"['না', 'ড়া', 'য়']"
11108.png,আলী,"['আ', 'লী']"
5235.png,কমার্স,"['ক', 'মা', 'র্স']"
15363.png,যাবৎ,"['যা', 'ব', 'ৎ']"
10697.png,আস্তে,"['আ', 'স্তে']"
14364.png,বিনা,"['বি', 'না']"
12216.png,সম্ভব,"['স', 'ম্ভ', 'ব']"
14484.png,দেনাদার,"['দে', 'না', 'দা', 'র']"
16133.png,সোজা,"['সো', 'জা']"
17345.png,এন্ড,"['এ', 'ন্ড']"
17590.png,ডায়োড,"['ডা', 'য়ো', 'ড']"
16629.png,মার্কিন,"['মা', 'র্কি', 'ন']"
303.png,পুরনো,"['পু', 'র', 'নো']"
17025.png,মেয়ে,"['মে', 'য়ে']"
8360.png,হয়েছিল,"['হ', 'য়ে', 'ছি', 'ল']"
1531.png,প্রজন্মের,"['প্র', 'জ', 'ন্মে', 'র']"
5487.png,উদযাপিত,"['উ', 'দ', 'যা', 'পি', 'ত']"
9078.png,বিক্রিয়কের,"['বি', 'ক্রি', 'য়', 'কে', 'র']"
